,counties,1976D,1976R,1976Total,1980D,1980R,1980Total,1984D,1984R,1984Total,1988D,1988R,1988Total,1992D,1992R,1992Total,1996D,1996R,1996Total,2000D,2000R,2000Total,2004D,2004R,2004Total,2008D,2008R,2008Total,2012D,2012R,2012Total,2016D,2016R,2016Total,Partisan Lean 1976,Partisan Lean 1980,Partisan Lean 1984,Partisan Lean 1988,Partisan Lean 1992,Partisan Lean 1996,Partisan Lean 2000,Partisan Lean 2004,Partisan Lean 2008,Partisan Lean 2012,Partisan Lean 2016,Partisan Lean 2020,Partisan Lean 2024,Partisan Lean 2028,Partisan Lean 2032,Partisan Lean 2036,Partisan Lean 2040,2040Total,2020Total,2024Total,2028Total,2032Total,2036Total
17,Klamath,0.453125,0.546875,22187,0.314410480349345,0.6855895196506551,25592,0.2998996990972919,0.7001003009027081,25335,0.38461538461538464,0.6153846153846154,22470,0.40053763440860213,0.5994623655913979,26593,0.3726851851851852,0.6273148148148148,22360,0.2858649789029536,0.7141350210970464,27844,0.26653102746693796,0.733468972533062,31515,0.3292053663570691,0.6707946336429308,29399,0.30538302277432716,0.6946169772256728,28152,0.2604856512141281,0.739514348785872,30507,-0.04770061400000003,-0.29903655265065504,-0.19604083690270807,0.0024764836153846614,-0.10998522231439789,-0.07426140039881485,-0.12243882366204639,-0.194453385827062,-0.20534382425993092,-0.24196961042367282,-0.24219479913587189,-0.3000879738985418,-0.3335468345148911,-0.3669396361334236,-0.4002666390855154,-0.43352810216646276,-0.46672428264790256,37402.607142857145,32114.39285714286,33172.03571428572,34229.67857142857,35287.321428571435,36344.96428571429
18,Lake,0.4670846394984326,0.5329153605015674,3088,0.3391494002181025,0.6608505997818975,3689,0.3243243243243243,0.6756756756756757,3653,0.3639143730886851,0.636085626911315,3463,0.36265223274695535,0.6373477672530447,3802,0.30022831050228316,0.699771689497717,3652,0.20021074815595363,0.7997892518440464,3729,0.20854526958290948,0.7914547304170906,3905,0.2659137577002053,0.7340862422997946,3688,0.2155440414507772,0.7844559585492228,3710,0.17489270386266095,0.8251072961373391,3930,-0.03374097450156743,-0.2742976327818975,-0.1716162116756757,-0.018224527911314903,-0.14787062397604467,-0.14671827508171686,-0.20809305440904635,-0.2524391437110905,-0.2686354329167947,-0.33180859174722277,-0.327787746487339,-0.39946933540744567,-0.440699933647835,-0.4818491288772577,-0.5229172418960673,-0.5639045916119869,-0.6048114950549746,4084.6785714285716,3900.5714285714284,3937.3928571428573,3974.214285714286,4011.035714285714,4047.857142857143
19,Lane,0.5495780590717299,0.45042194092827004,108367,0.48826291079812206,0.5117370892018779,125604,0.5100200400801603,0.48997995991983967,125852,0.5953109072375128,0.4046890927624873,119702,0.6395806028833552,0.36041939711664484,151862,0.5902612826603325,0.40973871733966744,139787,0.5602605863192183,0.4397394136807818,152188,0.589430894308943,0.41056910569105687,185872,0.6409465020576132,0.35905349794238683,182910,0.6212278876170656,0.37877211238293446,171850,0.6045197740112994,0.3954802259887006,191950,0.04875244507172982,-0.12518412220187797,0.014079504080160343,0.2131720062375128,0.12905774616035515,0.1433146970763325,0.15195678375421828,0.12844648101494305,0.10639731144061315,0.07387525441906562,0.10183932366129944,0.06746825160848857,0.0534417544665331,0.03944295032806622,0.02547173005797987,0.011527985165059818,-0.002388392203130252,248954.7142857143,203197.0357142857,212348.57142857142,221500.10714285716,230651.64285714284,239803.17857142858
20,Lincoln,0.5371549893842887,0.46284501061571126,13199,0.4783625730994152,0.5216374269005848,17127,0.4864593781344032,0.5135406218655968,17804,0.565843621399177,0.43415637860082307,17443,0.6271186440677966,0.3728813559322034,21623,0.6109785202863961,0.3890214797136038,20607,0.562363238512035,0.437636761487965,21118,0.5747711088504578,0.4252288911495422,24325,0.6186528497409327,0.38134715025906735,23889,0.6066597294484911,0.39334027055150883,22984,0.554932735426009,0.44506726457399104,25256,0.03632937538428871,-0.13508445990058482,-0.009481157865596779,0.183704720399177,0.11659578734479659,0.16403193470239608,0.15405943594703497,0.11378669555645782,0.0841036591239327,0.05930709625049113,0.052252285076008986,0.036628882962901343,0.019111805839742146,0.0016293132941171962,-0.015818730968035766,-0.03323246243662936,-0.050612015803835675,30586.761904761905,26149.321428571428,27036.809523809527,27924.29761904762,28811.785714285714,29699.27380952381
21,Linn,0.5276907001044931,0.4723092998955068,31241,0.4161073825503356,0.5838926174496645,36293,0.407815631262525,0.5921843687374749,39699,0.4815950920245398,0.5184049079754601,36122,0.48364153627311524,0.5163584637268848,45287,0.4813084112149533,0.5186915887850467,41325,0.39704329461457233,0.6029567053854277,44388,0.3892276422764227,0.6107723577235772,52041,0.44099378881987583,0.5590062111801243,51982,0.4129301355578728,0.5870698644421272,51426,0.34931506849315075,0.6506849315068494,58719,0.02686508610449312,-0.19733965044966445,-0.08812490473747497,0.09945619102453984,-0.026881320449884782,0.0343618256309533,-0.011260507950427656,-0.07175677101757727,-0.09355540179712418,-0.1344224976401272,-0.15336538185684923,-0.19160730258069236,-0.2240424562807135,-0.25641357212326454,-0.28872090247459425,-0.3209646982119523,-0.3531452087354552,73503.28571428571,59902.21428571428,62622.428571428565,65342.642857142855,68062.85714285713,70783.07142857142
22,Malheur,0.38179916317991636,0.6182008368200838,9610,0.27564102564102566,0.7243589743589743,11364,0.23647294589178355,0.7635270541082164,11071,0.32040816326530613,0.6795918367346938,9443,0.32075471698113206,0.6792452830188679,10663,0.31884057971014496,0.6811594202898551,9892,0.2348643006263048,0.7651356993736952,10404,0.24113475177304963,0.7588652482269503,10846,0.29205366357069146,0.7079463364293086,10433,0.28704663212435233,0.7129533678756477,9956,0.23783185840707963,0.7621681415929203,10435,-0.11902645082008367,-0.33780600735897437,-0.2594675901082164,-0.06173073773469384,-0.18976813974186796,-0.12810600587385507,-0.17343950193869517,-0.21984966152095034,-0.24249552704630856,-0.26030600107364765,-0.2648485919429203,-0.30815345267126304,-0.33366933511815944,-0.35913484066664125,-0.3845501678465837,-0.40991551401651805,-0.43523107537296823,10878.083333333334,10552.25,10617.416666666666,10682.583333333334,10747.75,10812.916666666666
23,Marion,0.48747390396659707,0.5125260960334028,72331,0.432183908045977,0.5678160919540229,85449,0.40080160320641284,0.5991983967935872,91209,0.4759467758444217,0.5240532241555783,88492,0.4940397350993377,0.5059602649006623,110334,0.5118644067796609,0.488135593220339,107463,0.46235418875927886,0.5376458112407211,113334,0.45223577235772355,0.5477642276422764,129619,0.511340206185567,0.488659793814433,124563,0.4834710743801653,0.5165289256198348,120376,0.4768361581920904,0.5231638418079095,136840,-0.013351710033402964,-0.18126312495402302,-0.09513893279358715,0.09380787484442171,-0.016483121623662333,0.06491782119566092,0.05405038619427888,-0.00874864093627642,-0.023208984431433044,-0.0638815588178347,-0.025844292157909565,-0.06552227226936225,-0.08204532729982361,-0.09853576028530853,-0.11499369978574947,-0.13141927360256034,-0.14781260878469027,167975.17857142858,140818.57142857142,146249.89285714287,151681.2142857143,157112.53571428574,162543.85714285716
24,Morrow,0.5157563025210083,0.4842436974789916,2367,0.3840985442329227,0.6159014557670773,3141,0.3704819277108434,0.6295180722891567,3397,0.47341513292433535,0.5265848670756647,2970,0.4970588235294117,0.5029411764705882,3474,0.5077105575326216,0.49228944246737844,3331,0.350210970464135,0.6497890295358649,3609,0.332657200811359,0.667342799188641,4149,0.3595854922279793,0.6404145077720207,4058,0.32224532224532226,0.6777546777546778,3882,0.27201783723522854,0.7279821627647716,4167,0.014930688521008317,-0.2293484887670773,-0.12545860828915661,0.09127623192433537,-0.013464033193588298,0.0607639719486216,-0.058092832100864966,-0.12832721248264095,-0.1749636983890207,-0.22510731095267772,-0.23066261311477143,-0.30316584413324676,-0.35136595897532175,-0.3994709106462153,-0.4474810741736519,-0.4953968223726122,-0.5432185258630682,5191.071428571428,4408.928571428571,4565.357142857143,4721.785714285714,4878.214285714285,5034.642857142857
25,Multnomah,0.5345911949685535,0.4654088050314465,253159,0.5425904317386231,0.4574095682613769,258968,0.5457286432160804,0.4542713567839196,265539,0.6279306829765546,0.3720693170234455,261843,0.6955974842767295,0.30440251572327043,298291,0.6923976608187135,0.30760233918128654,269961,0.6924754634678298,0.3075245365321701,296685,0.7254305977710234,0.27456940222897674,362694,0.7882836587872558,0.21171634121274407,364710,0.7854166666666668,0.21458333333333335,364722,0.8117386489479512,0.18826135105204872,399103,0.03376558096855342,-0.07085660126137694,0.0497881072160804,0.24579178197655466,0.1850746275537295,0.24545107523471343,0.28417166090282986,0.2644461844770234,0.2537344681702558,0.23806403346866678,0.30905819859795125,0.291283066839398,0.2996847361804029,0.3080698178120187,0.3164383771045891,0.3247904790428038,0.33312618822869666,513092.72619047615,415281.35714285716,434843.63095238095,454405.90476190473,473968.1785714285,493530.45238095237
26,Polk,0.4884210526315789,0.511578947368421,17530,0.43958573072497126,0.5604142692750288,20531,0.406813627254509,0.5931863727454909,21432,0.4770173646578141,0.5229826353421859,20621,0.48631029986962193,0.5136897001303782,25614,0.488135593220339,0.5118644067796609,25331,0.4429175475687104,0.5570824524312897,28449,0.4421906693711968,0.5578093306288032,35489,0.49743062692702983,0.5025693730729702,36207,0.47776628748707345,0.5222337125129266,35257,0.4640820980615736,0.5359179019384265,40295,-0.012404561368421108,-0.17386130227502877,-0.08912690874549101,0.0948784636578141,-0.024212556853378087,0.04118900763633898,0.034613745003710394,-0.018793743922803197,-0.037118563689970185,-0.06958634571092653,-0.038598352288426396,-0.07962193947336971,-0.09671231726417773,-0.11376895292485756,-0.13079197942947474,-0.14778152896752772,-0.1647377329502291,56422.27380952381,42993.642857142855,45679.36904761905,48365.09523809524,51050.82142857143,53736.54761904762
27,Sherman,0.46436058700209637,0.5356394129979035,1109,0.3644346871569704,0.6355653128430296,1170,0.3243243243243243,0.6756756756756757,1227,0.4394250513347022,0.5605749486652977,1016,0.46022727272727265,0.5397727272727272,1116,0.48259860788863107,0.5174013921113689,1067,0.32452431289640593,0.6754756871035941,1062,0.3594704684317719,0.6405295315682281,1104,0.3778234086242299,0.62217659137577,1047,0.3199588477366256,0.6800411522633745,1026,0.2165397170837867,0.7834602829162133,1017,-0.03646502699790366,-0.24901234584302961,-0.1716162116756757,0.057286150334702246,-0.050295583995727366,0.03565202230463105,-0.08377948966859405,-0.10151394486222809,-0.1567257819927701,-0.2273937854613744,-0.28614073326621325,-0.3089504278168249,-0.354720682409436,-0.40040057118886807,-0.44599045027695183,-0.4914906736944147,-0.5369015933775074,1004.7380952380953,1032.1785714285716,1026.6904761904764,1021.2023809523811,1015.7142857142858,1010.2261904761906
28,Tillamook,0.5250521920668059,0.4749478079331942,8867,0.5234822451317296,0.4765177548682703,9903,0.4864321608040201,0.5135678391959799,10308,0.5625,0.43750000000000006,10070,0.6005471956224351,0.399452804377565,11484,0.5978898007033998,0.4021101992966002,11332,0.49946409431939975,0.5005359056806001,12376,0.4908722109533469,0.5091277890466532,13951,0.5512953367875648,0.4487046632124352,13297,0.5256008359456635,0.4743991640543365,12519,0.46860986547085204,0.5313901345291481,13803,0.024226578066805837,-0.08996478786827045,-0.009508375195979912,0.18036109900000002,0.09002433889943506,0.1509432151193998,0.09116029175439977,0.029887797659346904,0.016746146170564802,-0.021751797252336447,-0.034070584879147936,-0.07183870587115848,-0.10158551297480756,-0.13127358991764027,-0.16090316814882044,-0.19047447775196247,-0.21998774745598837,16739.380952380954,14431.285714285714,14892.904761904763,15354.52380952381,15816.142857142857,16277.761904761905
29,Umatilla,0.46097814776274715,0.5390218522372529,18031,0.36273428886438813,0.6372657111356119,22414,0.36710130391173523,0.6328986960882648,22514,0.44841675178753826,0.5515832482124616,18981,0.4893917963224894,0.5106082036775106,19643,0.4749708963911524,0.5250291036088475,21495,0.3560924369747899,0.6439075630252101,23060,0.34279918864097364,0.6572008113590264,26322,0.3835051546391753,0.6164948453608247,25523,0.35647668393782384,0.6435233160621762,24969,0.31026785714285715,0.6897321428571429,27597,-0.03984746623725288,-0.2507127441356119,-0.12883923208826475,0.06627785078753828,-0.021131060400510604,0.028024310807152397,-0.05221136559021006,-0.11818522465302633,-0.15104403597782473,-0.19087594926017615,-0.19241259320714282,-0.25316720679995797,-0.29162741274711834,-0.330011685365605,-0.36832032390043423,-0.40655362583098054,-0.44471188688518737,35017.03571428571,28928.464285714286,30146.178571428572,31363.892857142855,32581.607142857145,33799.32142857143
30,Union,0.45549738219895286,0.5445026178010471,9829,0.3606194690265487,0.6393805309734513,11272,0.3835341365461848,0.6164658634538153,10829,0.4803312629399586,0.5196687370600415,10090,0.4858757062146893,0.5141242937853108,11588,0.4472769409038238,0.5527230590961761,11345,0.31322751322751324,0.6867724867724868,12076,0.332994923857868,0.667005076142132,13519,0.37809917355371897,0.621900826446281,12594,0.34199584199584204,0.658004158004158,12070,0.27857935627081026,0.7214206437291898,12968,-0.04532823180104717,-0.25282756397345135,-0.1124063994538152,0.09819236193995862,-0.024647150508310733,0.00033035531982378297,-0.09507628933748674,-0.12798948943613198,-0.15645001706328104,-0.20535679120215794,-0.2241010940791897,-0.287510746096757,-0.33069530393765945,-0.37379460099683115,-0.4168089732777389,-0.45973875480143533,-0.502584277622276,15169.190476190477,13517.642857142857,13847.952380952382,14178.261904761905,14508.571428571428,14838.880952380952
31,Wallowa,0.4360587002096436,0.5639412997903563,3149,0.2857142857142857,0.7142857142857143,3792,0.314629258517034,0.685370741482966,3831,0.4170081967213115,0.5829918032786885,3503,0.4244604316546763,0.5755395683453237,4074,0.35656213704994194,0.6434378629500581,4297,0.20333680917622524,0.7966631908237748,4294,0.28850102669404515,0.7114989733059548,4521,0.3446852425180598,0.6553147574819401,4465,0.3088082901554404,0.6911917098445596,4205,0.2819383259911894,0.7180616740088105,4366,-0.06476691379035643,-0.32773274728571433,-0.181311277482966,0.03486929572131153,-0.08606242506832373,-0.09038444853405808,-0.20496699338877475,-0.17248338659995482,-0.1898639480989402,-0.23854434304255956,-0.22074212435881058,-0.29658424508394887,-0.3298213141196982,-0.3629927620485063,-0.39609884747603985,-0.42913982748211765,-0.46211595763298874,5055.583333333334,4613.5,4701.916666666667,4790.333333333333,4878.75,4967.166666666667
32,Wasco,0.5172774869109947,0.48272251308900527,9240,0.4796380090497737,0.5203619909502262,10235,0.44433299899699097,0.555667001003009,12472,0.5353121801432958,0.4646878198567042,9834,0.5902777777777778,0.4097222222222222,10973,0.5755478662053057,0.4244521337946944,9952,0.46310160427807484,0.5368983957219252,10664,0.4817073170731707,0.5182926829268293,12002,0.5367114788004137,0.46328852119958636,11380,0.49895833333333334,0.5010416666666667,10873,0.45045045045045046,0.5495495495495495,11964,0.016451872910994703,-0.1338090239502263,-0.05160753700300902,0.15317327914329587,0.07975492105477777,0.1286012806213057,0.054797801713074856,0.020722903779170743,0.0021622881834136853,-0.048394299864666646,-0.05222999989954952,-0.09072790899315919,-0.12009947092280981,-0.14941304355129148,-0.1786688554081337,-0.20786713367454013,-0.23700810419407503,13220.77380952381,12028.392857142857,12266.869047619048,12505.345238095239,12743.82142857143,12982.297619047618
33,Washington,0.39979231568016615,0.6002076843198338,90611,0.3985932004689332,0.6014067995310668,111355,0.37011033099297896,0.6298896690070211,120896,0.47148676171079434,0.5285132382892057,129211,0.5415549597855228,0.4584450402144773,167195,0.5405405405405406,0.45945945945945943,159755,0.5126315789473684,0.48736842105263156,185974,0.5303643724696356,0.46963562753036436,231308,0.6133333333333333,0.3866666666666667,236632,0.5904860392967942,0.4095139607032058,237023,0.6480637813211845,0.35193621867881547,269232,-0.10103329831983388,-0.21485383253106682,-0.12583020500702102,0.08934786071079437,0.031032103062522798,0.09359395495654055,0.10432777638236845,0.06937995917563566,0.07878414271633327,0.043133406098794236,0.1453833309711845,0.10177332400265371,0.10616642956470557,0.1105508616649189,0.1149266544844636,0.11929384200284332,0.12365245799948354,383587.60714285716,288036.89285714284,307147.0357142857,326257.1785714286,345367.3214285715,364477.4642857143
34,Wheeler,0.5308641975308642,0.4691358024691358,779,0.3895089285714286,0.6104910714285715,808,0.33399999999999996,0.6659999999999999,757,0.4275210084033614,0.5724789915966386,673,0.42758620689655175,0.5724137931034483,860,0.41707317073170735,0.5829268292682926,874,0.2569593147751606,0.7430406852248395,841,0.28571428571428575,0.7142857142857143,880,0.3607924921793535,0.6392075078206464,812,0.328042328042328,0.671957671957672,858,0.2074643249176729,0.7925356750823271,818,0.030038583530864194,-0.22393810442857143,-0.16194053600000002,0.045382107403361405,-0.08293664982644827,-0.029873414852292668,-0.1513444877898394,-0.17527012757971422,-0.17375669843764652,-0.21931030515567196,-0.2952161254323271,-0.3233436875643463,-0.36485702990390223,-0.40628841100090085,-0.44763815385567796,-0.48890657956289374,-0.5300940073265679,924.0357142857143,872.9642857142858,883.1785714285714,893.3928571428572,903.6071428571429,913.8214285714287
35,Yamhill,0.47335423197492166,0.5266457680250785,18766,0.4193181818181818,0.5806818181818182,22667,0.3744979919678715,0.6255020080321285,25247,0.46153846153846156,0.5384615384615384,24744,0.4883081155433287,0.5116918844566712,31153,0.4849884526558892,0.5150115473441109,29891,0.42614240170031886,0.5738575982996812,34933,0.4242115971515768,0.5757884028484231,41411,0.49329205366357065,0.5067079463364293,42187,0.46625129802699894,0.5337487019730011,41305,0.45360824742268036,0.5463917525773195,42551,-0.027471382025078372,-0.19412885118181822,-0.12144254403212851,0.07939956053846159,-0.022214741179671316,0.03804186707188917,0.017838599135318878,-0.03677281614242317,-0.04125713695342936,-0.08110133517100104,-0.04907220292731962,-0.09127096066319496,-0.10879407895343718,-0.1262826007388611,-0.1437366623605243,-0.16115639935506465,-0.17854194646112376,60764.28571428571,47741.96428571429,50346.42857142857,52950.892857142855,55555.357142857145,58159.821428571435
